z,nObs,x,y,bio1
19197,17,28.125,58.9583333333333,4.9478316701889
19201,8,29.7916666666667,58.9583333333333,4.5222899974823
19214,15,35.2083333333333,58.9583333333333,3.29150669116974
19217,9,36.4583333333333,58.9583333333333,3.30362999420166
19227,4,40.625,58.9583333333333,2.77833167276382
19248,14,49.375,58.9583333333333,2.23883000946045
19250,1,50.2083333333334,58.9583333333333,2.21181832962036
19257,2,53.125,58.9583333333333,1.27541666600704
19274,1,60.2083333333334,58.9583333333333,1.15352000470161
19275,1,60.625,58.9583333333333,1.24158667106628
19276,2,61.0416666666667,58.9583333333333,1.34712165374756
19291,1,67.2916666666667,58.9583333333333,0.120321669904577
19317,2,78.125,58.9583333333333,-0.573850001585484
19320,13,79.375,58.9583333333333,-0.74872334202528
19325,2,81.4583333333334,58.9583333333333,-1.29488166451454
19328,1,82.7083333333334,58.9583333333333,-1.59198999848366
19340,1,87.7083333333334,58.9583333333333,-1.64774499878883
19348,1,91.0416666666667,58.9583333333333,-1.79784330916405
19350,2,91.875,58.9583333333333,-1.98295334324837
19352,2,92.7083333333334,58.9583333333333,-3.22721666955948
19358,1,95.2083333333334,58.9583333333333,-3.70645500164032
19417,1,119.791666666667,58.9583333333333,-6.30589000434876
19422,1,121.875,58.9583333333333,-7.21677834167481
19432,13,126.041666666667,58.9583333333333,-7.72789833831787
19433,2,126.458333333333,58.9583333333333,-8.56075499668121
19598,19,6.45833333333334,58.5416666666667,5.33833666677475
19599,91,6.875,58.5416666666667,5.12699666900635
19600,138,7.29166666666669,58.5416666666667,4.59659166870117
19601,147,7.70833333333334,58.5416666666667,5.31595167207718
19602,52,8.125,58.5416666666667,5.48938167285919
19603,37,12.2916666666667,58.5416666666667,6.26644167499542
19604,4,12.7083333333333,58.5416666666667,6.67983167610169
19605,4,13.125,58.5416666666667,6.59502168464661
19606,75,13.5416666666667,58.5416666666667,6.3980266702652
19607,74,13.9583333333333,58.5416666666667,6.57921167430878
19608,55,14.375,58.5416666666667,6.46144833869934
19609,178,14.7916666666667,58.5416666666667,6.5739383436203
19610,239,15.2083333333333,58.5416666666667,6.2899066608429
19611,520,15.625,58.5416666666667,6.38526667079926
19612,10,24.7916666666667,58.5416666666667,5.62098335494995
19613,66,25.2083333333333,58.5416666666667,5.44695999679566
19615,36,26.0416666666667,58.5416666666667,5.45444165554047
19616,5,26.4583333333333,58.5416666666667,5.319531665802
19617,16,26.875,58.5416666666667,5.16721165771484
19618,8,27.2916666666667,58.5416666666667,5.39160999774933
19624,3,29.7916666666667,58.5416666666667,4.77499666175842
19645,5,38.5416666666667,58.5416666666667,3.69656497612
19666,4,47.2916666666667,58.5416666666667,1.95076336064339
19669,3,48.5416666666667,58.5416666666667,2.35910999507904
19670,2,48.9583333333334,58.5416666666667,2.43319166154861
19671,6,49.375,58.5416666666667,2.52108499078751
19672,16,49.7916666666667,58.5416666666667,2.52950166788101
19673,22,50.2083333333334,58.5416666666667,2.41663668456078
19714,1,67.2916666666667,58.5416666666667,0.416551664686203
19720,3,69.7916666666667,58.5416666666667,0.2497016390138
19739,1,77.7083333333334,58.5416666666667,-0.42719331432581
19740,1,78.125,58.5416666666667,-0.510148320114613
19747,3,81.0416666666667,58.5416666666667,-0.921583336234093
19748,1,81.4583333333334,58.5416666666667,-0.997973336863518
19751,1,82.7083333333334,58.5416666666667,-1.04953666884899
19752,2,83.125,58.5416666666667,-1.07264333984852
19756,1,84.7916666666667,58.5416666666667,-1.26109165940285
19757,9,85.2083333333334,58.5416666666667,-1.29793832983971
19759,1,86.0416666666667,58.5416666666667,-1.32928667654991
19760,1,86.4583333333334,58.5416666666667,-1.39036998867989
19764,3,88.125,58.5416666666667,-1.21573334197998
19770,1,90.625,58.5416666666667,-1.37658667187691
19774,9,92.2916666666667,58.5416666666667,-1.47735665273666
19775,1,92.7083333333334,58.5416666666667,-1.90863167796135
19811,1,107.708333333333,58.5416666666667,-5.81904167003632
19853,2,125.208333333333,58.5416666666667,-6.45731166591644
19856,2,126.458333333333,58.5416666666667,-8.88286499977112
19858,5,127.291666666667,58.5416666666667,-9.27742166824341
19889,1,140.208333333333,58.5416666666667,-7.02561000041962
20025,170,-4.79166666666666,58.125,6.87332666435242
20026,208,-4.375,58.125,7.1005933347702
20027,74,12.2916666666667,58.125,6.59576167316437
20028,3,12.7083333333333,58.125,6.51500833702087
20029,5,13.125,58.125,6.22533333263397
20030,41,13.5416666666667,58.125,5.7177749917984
20031,38,13.9583333333333,58.125,5.86637999839783
20032,45,14.375,58.125,6.40215167007446
20033,789,14.7916666666667,58.125,5.79125166873932
20034,525,15.2083333333333,58.125,5.99180166149139
20035,1120,15.625,58.125,6.18246500453949
20036,289,16.0416666666667,58.125,6.28134833850861
20037,17,24.7916666666667,58.125,5.16163665218353
20038,44,25.2083333333333,58.125,4.80615667285919
20040,50,26.0416666666667,58.125,5.44891332588196
20041,20,26.4583333333333,58.125,5.20807330951691
20042,4,26.875,58.125,5.28148334674835
20043,32,27.2916666666667,58.125,5.44508498287201
20057,8,33.125,58.125,3.80883999519348
20058,12,33.5416666666667,58.125,3.86423832492828
20059,1,33.9583333333333,58.125,4.05356167201996
20069,2,38.125,58.125,3.78010664281845
20070,20,38.5416666666667,58.125,4.03607330036163
20090,5,46.875,58.125,2.38600835924149
20093,2,48.125,58.125,2.49375501661301
20096,32,49.375,58.125,2.46426167650223
20098,13,50.2083333333334,58.125,2.39262001590729
20122,1,60.2083333333334,58.125,1.28104333734512
20123,3,60.625,58.125,1.42583164801598
20139,2,67.2916666666667,58.125,0.671888330149651
20173,1,81.4583333333334,58.125,-0.771071656227112
20174,3,81.875,58.125,-0.688448337566853
20175,3,82.2916666666667,58.125,-0.681031642973423
20176,24,82.7083333333334,58.125,-0.642170026743412
20177,50,83.125,58.125,-0.59969167842865
20179,1,83.9583333333334,58.125,-0.588471643173695
20182,1,85.2083333333334,58.125,-1.03663497877121
20184,2,86.0416666666667,58.125,-1.01299834144115
20185,1,86.4583333333334,58.125,-1.04729500977993
20186,1,86.875,58.125,-1.02881333367825
20187,1,87.2916666666667,58.125,-1.03208000671864
20189,1,88.125,58.125,-0.975134990978241
20195,1,90.625,58.125,-0.996928330349922
20196,3,91.0416666666667,58.125,-1.06600830082893
20248,1,112.708333333333,58.125,-5.71595833263397
20263,2,118.958333333333,58.125,-8.4757999917984
20266,1,120.208333333333,58.125,-7.20980166034699
20304,22,136.041666666667,58.125,-8.42147833957672
20452,202,-4.79166666666666,57.7083333333333,6.46038000383377
20453,134,12.2916666666667,57.7083333333333,6.78067000408173
20454,17,12.7083333333333,57.7083333333333,6.33843166923523
20455,2,13.125,57.7083333333333,5.97464666347504
20456,90,13.5416666666667,57.7083333333333,5.5645616689682
20457,68,13.9583333333333,57.7083333333333,5.53837499599457
20458,88,14.375,57.7083333333333,5.47005999946594
20459,261,14.7916666666667,57.7083333333333,5.37720499782562
20460,277,15.2083333333333,57.7083333333333,5.64037832126618
20461,96,15.625,57.7083333333333,5.94325499744415
20462,50,16.0416666666667,57.7083333333333,6.26503833637238
20464,71,25.2083333333333,57.7083333333333,4.84897500591278
20465,3,25.625,57.7083333333333,5.27895166759491
20466,50,26.0416666666667,57.7083333333333,5.41386999702454
20469,62,27.2916666666667,57.7083333333333,5.09559667377472
20483,15,33.125,57.7083333333333,4.02735835084915
20484,1,33.5416666666667,57.7083333333333,4.12059501514435
20485,11,33.9583333333333,57.7083333333333,4.24357334308624
20486,4,34.375,57.7083333333333,4.2666833366394
20505,3,42.2916666666667,57.7083333333333,3.30063332338333
20514,17,46.0416666666667,57.7083333333333,3.19987333564758
20515,2,46.4583333333334,57.7083333333333,2.87747166614532
20519,1,48.125,57.7083333333333,2.70808832206726
20523,10,49.7916666666667,57.7083333333333,2.59008832321167
20524,3,50.2083333333334,57.7083333333333,2.70111166982651
20525,1,50.625,57.7083333333333,2.63502835330963
20546,1,59.375,57.7083333333333,0.843066660749912
20549,4,60.625,57.7083333333333,1.37431500897408
20550,2,61.0416666666667,57.7083333333333,1.57570333485603
20551,1,61.4583333333334,57.7083333333333,1.85389666447639
20567,1,68.125,57.7083333333333,0.855004983663559
20568,1,68.5416666666667,57.7083333333333,0.887534982419014
20597,9,80.625,57.7083333333333,-0.510576667141914
20601,5,82.2916666666667,57.7083333333333,-0.349771661823988
20602,19,82.7083333333334,57.7083333333333,-0.291565004123747
20603,30,83.125,57.7083333333333,-0.258381633801013
20604,5,83.5416666666667,57.7083333333333,-0.180646651952217
20605,6,83.9583333333334,57.7083333333333,-0.158919993533132
20606,1,84.375,57.7083333333333,-0.285444996202861
20610,1,86.0416666666667,57.7083333333333,-0.380196672728658
20611,1,86.4583333333334,57.7083333333333,-0.365633326692879
20612,1,86.875,57.7083333333333,-0.487029977014661
20613,1,87.2916666666667,57.7083333333333,-0.55557500295639
20616,3,88.5416666666667,57.7083333333333,-0.801474996590614
20617,2,88.9583333333334,57.7083333333333,-0.951024990296364
20618,2,89.375,57.7083333333333,-1.02605334982872
20624,1,91.875,57.7083333333333,-0.876366678833962
20626,1,92.7083333333334,57.7083333333333,-1.0078449877739
20652,1,103.541666666667,57.7083333333333,-4.61221999931335
20693,1,120.625,57.7083333333333,-8.67439332389832
20877,1448,-4.79166666666666,57.2916666666667,6.62752500228882
20878,963,-3.54166666666666,57.2916666666667,6.18912500076294
20879,190,-3.125,57.2916666666667,6.28909334201813
20880,80,-2.70833333333331,57.2916666666667,7.29220166988373
20881,167,-2.29166666666666,57.2916666666667,7.87675333957672
20882,144,12.7083333333333,57.2916666666667,6.42524665718079
20883,20,13.125,57.2916666666667,6.1451983335495
20884,58,13.5416666666667,57.2916666666667,6.06380000343323
20885,87,13.9583333333333,57.2916666666667,5.90705833778381
20886,18,14.375,57.2916666666667,5.72685998649597
20887,9,14.7916666666667,57.2916666666667,5.71748998889923
20888,67,15.2083333333333,57.2916666666667,5.66724332809448
20889,67,15.625,57.2916666666667,6.00433167591095
20890,36,16.0416666666667,57.2916666666667,6.35069166908264
20891,75,21.875,57.2916666666667,6.68795333309174
20892,40,22.2916666666667,57.2916666666667,6.385721667099
20893,76,24.7916666666667,57.2916666666667,5.36737167720795
20894,7,25.2083333333333,57.2916666666667,5.25819333133698
20895,53,25.625,57.2916666666667,4.95028165817261
20896,1,26.0416666666667,57.2916666666667,4.99157167358399
20897,116,26.4583333333333,57.2916666666667,5.57291333732605
20898,82,26.875,57.2916666666667,5.48169665737152
20899,1,27.2916666666667,57.2916666666667,5.23601000404358
20900,1,27.7083333333333,57.2916666666667,5.30202501220703
20911,3,32.2916666666667,57.2916666666667,4.46206833190918
20912,7,32.7083333333333,57.2916666666667,4.29713000831604
20913,6,33.125,57.2916666666667,4.41397335262299
20928,8,39.375,57.2916666666667,3.79631833763123
20935,28,42.2916666666667,57.2916666666667,3.36245834331512
20946,2,46.875,57.2916666666667,2.97349165706635
20947,4,47.2916666666667,57.2916666666667,2.92481835670471
20954,24,50.2083333333334,57.2916666666667,3.04263665208817
20977,1,59.7916666666667,57.2916666666667,1.07091333840117
20979,2,60.625,57.2916666666667,1.57964834733009
20980,3,61.0416666666667,57.2916666666667,1.76497833352089
20981,2,61.4583333333334,57.2916666666667,2.01749832077026
20990,1,65.2083333333334,57.2916666666667,1.59427168078423
20991,8,65.625,57.2916666666667,1.61184667983055
20998,1,68.5416666666667,57.2916666666667,1.00084667320251
21028,2,81.0416666666667,57.2916666666667,-0.273781670489162
21029,3,81.4583333333334,57.2916666666667,-0.254824995291233
21033,2,83.125,57.2916666666667,-0.0456633341901004
21035,25,83.9583333333334,57.2916666666667,0.0454466759976
21037,4,84.7916666666667,57.2916666666667,-0.13440499754635
21040,4,86.0416666666667,57.2916666666667,0.0941933365256215
21043,1,87.2916666666667,57.2916666666667,-0.130343302560163
21044,2,87.7083333333334,57.2916666666667,-0.191948336610074
21047,1,88.9583333333334,57.2916666666667,-0.607791662395001
21067,1,97.2916666666667,57.2916666666667,-1.77002000918388
21119,1,118.958333333333,57.2916666666667,-8.53491000289917
21136,1,126.041666666667,57.2916666666667,-8.46595332965851
21162,1,136.875,57.2916666666667,-8.83136999950409
21310,301,-4.79166666666666,56.875,6.23348999624252
21311,206,-4.375,56.875,5.68142833776474
21312,530,-3.95833333333331,56.875,5.6939633389473
21313,279,-3.54166666666666,56.875,5.41862334079742
21314,368,-3.125,56.875,5.93001000137329
21315,73,13.125,56.875,6.33944667510986
21316,46,13.5416666666667,56.875,6.24940500221253
21317,49,13.9583333333333,56.875,6.24283500347138
21318,19,14.375,56.875,6.12349499931336
21319,185,14.7916666666667,56.875,6.26277665309906
21320,69,15.2083333333333,56.875,5.93803832969666
21321,96,15.625,56.875,6.03278500366211
21322,96,16.0416666666667,56.875,6.52443666400909
21323,68,21.875,56.875,6.30877667102814
21324,3,22.2916666666667,56.875,6.27302334537506
21325,93,22.7083333333333,56.875,6.11790000495911
21326,108,24.375,56.875,6.11182497940064
21327,89,24.7916666666667,56.875,5.71744666118622
21329,82,25.625,56.875,5.10654666099548
21330,6,26.0416666666667,56.875,5.04193832759857
21331,48,26.4583333333333,56.875,5.67334333686829
21332,39,26.875,56.875,5.80981666355133
21345,4,32.2916666666667,56.875,4.38332332229614
21346,6,32.7083333333333,56.875,4.51931333770752
21354,1,36.0416666666667,56.875,4.20506999597549
21357,8,37.2916666666667,56.875,4.0874049990654
21365,1,40.625,56.875,3.18491832208633
21366,1,41.0416666666667,56.875,2.98895667076111
21381,2,47.2916666666667,56.875,3.26472332401276
21388,4,50.2083333333334,56.875,3.00195333175659
21395,3,53.125,56.875,2.62826666498184
21409,1,58.9583333333334,56.875,1.51194666953087
21413,16,60.625,56.875,1.9094366672039
21414,1,61.0416666666667,56.875,1.85844334459305
21416,2,61.875,56.875,2.22164500393867
21418,2,62.7083333333334,56.875,2.1466616648674
21419,1,63.125,56.875,2.1001900018692
21424,2,65.2083333333334,56.875,1.72585999383926
21425,2,65.625,56.875,1.65216833515167
21428,2,66.875,56.875,1.3855883357048
21429,3,67.2916666666667,56.875,1.20836333503723
21432,1,68.5416666666667,56.875,0.958391668725014
21445,1,73.9583333333334,56.875,0.497653345453739
21451,6,76.4583333333334,56.875,0.0110799857658024
21454,1,77.7083333333334,56.875,-0.0560333217872307
21464,31,81.875,56.875,-0.055681668949686
21466,24,82.7083333333334,56.875,-0.0676983345820879
21467,123,83.125,56.875,0.0166783412308122
21468,33,83.5416666666667,56.875,0.136926669861749
21469,5,83.9583333333334,56.875,0.159173368809
21472,6,85.2083333333334,56.875,0.120914995803001
21473,7,85.625,56.875,0.0417683235439162
21474,2,86.0416666666667,56.875,0.273506668027552
21475,2,86.4583333333334,56.875,0.349628341376781
21481,1,88.9583333333334,56.875,0.105551667015937
21482,3,89.375,56.875,0.0802733554134145
21485,1,90.625,56.875,0.085520013488705
21489,4,92.2916666666667,56.875,-0.270770001408023
21490,3,92.7083333333334,56.875,-0.4114283277601
21491,1,93.125,56.875,-0.457658325791359
21492,6,93.5416666666667,56.875,-0.568311673730984
21522,1,106.041666666667,56.875,-3.11258999881744
21531,1,109.791666666667,56.875,-6.53353500385284
21567,2,124.791666666667,56.875,-7.33941667575836
21748,483,-4.375,56.4583333333333,5.94497500228882
21749,218,-3.95833333333331,56.4583333333333,6.61858333005905
21750,300,-3.54166666666666,56.4583333333333,7.87229000282288
21751,111,13.5416666666667,56.4583333333333,6.50301336536408
21752,480,13.9583333333333,56.4583333333333,6.4909799949646
21753,168,14.375,56.4583333333333,6.42360165538788
21754,314,14.7916666666667,56.4583333333333,6.58677501430512
21755,411,15.2083333333333,56.4583333333333,6.64146500034332
21756,38,15.625,56.4583333333333,6.69064166946411
21757,1,21.4583333333333,56.4583333333333,6.45332331314087
21758,62,21.875,56.4583333333333,6.17191999969483
21759,1,22.2916666666667,56.4583333333333,6.26026165962219
21760,87,22.7083333333333,56.4583333333333,6.2174416639328
21761,7,23.125,56.4583333333333,6.53826500148773
21762,112,23.5416666666667,56.4583333333333,6.7705616859436
21763,1,23.9583333333333,56.4583333333333,6.5255366601944
21764,61,24.375,56.4583333333333,6.32481668071747
21765,78,24.7916666666667,56.4583333333333,6.08446999874115
21767,83,25.625,56.4583333333333,5.82867165794373
21768,2,26.0416666666667,56.4583333333333,5.79168998661041
21769,78,26.4583333333333,56.4583333333333,5.72804500865936
21770,41,26.875,56.4583333333333,5.5342966753006
21771,2,27.2916666666667,56.4583333333333,5.28434833965302
21772,1,27.7083333333333,56.4583333333333,5.23314000968933
21778,22,30.2083333333333,56.4583333333333,5.06335000343323
21792,1,36.0416666666667,56.4583333333333,4.17164835090637
21796,3,37.7083333333333,56.4583333333333,4.23512499856949
21798,1,38.5416666666667,56.4583333333333,4.37426332263947
21803,1,40.625,56.4583333333333,3.54411166296005
21805,4,41.4583333333334,56.4583333333333,3.43632001371384
21806,5,41.875,56.4583333333333,3.57860500621796
21807,1,42.2916666666667,56.4583333333333,3.70539166898727
21827,33,50.625,56.4583333333333,2.97654334592819
21851,2,60.625,56.4583333333333,1.94742832713127
21865,1,66.4583333333334,56.4583333333333,1.50366333231926
21868,1,67.7083333333334,56.4583333333333,1.13242998604774
21887,1,75.625,56.4583333333333,0.323868343108396
21889,46,76.4583333333334,56.4583333333333,0.265329992754757
21904,1,82.7083333333334,56.4583333333333,-0.00241333550742517
21905,1,83.125,56.4583333333333,0.110123333949409
21906,1,83.5416666666667,56.4583333333333,0.149411660142802
21907,15,83.9583333333334,56.4583333333333,0.336024998757243
21909,34,84.7916666666667,56.4583333333333,0.694868338620663
21910,12,85.2083333333334,56.4583333333333,0.362593322220445
21911,2,85.625,56.4583333333333,0.0741483306791633
21912,2,86.0416666666667,56.4583333333333,0.167656666444056
21913,2,86.4583333333334,56.4583333333333,0.179036677484959
21915,1,87.2916666666667,56.4583333333333,0.496261671483517
21920,4,89.375,56.4583333333333,0.60111499890089
21921,1,89.7916666666667,56.4583333333333,0.432635003840923
21923,3,90.625,56.4583333333333,0.618318323636055
21929,2,93.125,56.4583333333333,-0.301660002014041
21931,2,93.9583333333334,56.4583333333333,-0.571540005530665
21932,1,94.375,56.4583333333333,-1.25346500365734
21949,6,101.458333333333,56.4583333333333,-1.35447166588306
21966,1,108.541666666667,56.4583333333333,-4.91270332212448
21969,1,109.791666666667,56.4583333333333,-6.62377500801086
21970,1,110.208333333333,56.4583333333333,-6.67706333904266
21971,2,110.625,56.4583333333333,-7.30644334506989
21972,1,111.041666666667,56.4583333333333,-7.3671950050354
22045,15,160.208333333333,56.4583333333333,-1.94444333868027
22046,7,160.625,56.4583333333333,-1.77733167767525
22047,25,161.041666666667,56.4583333333333,-1.69748166780472
22048,3,161.458333333333,56.4583333333333,-2.10075667197704
22184,320,-3.95833333333331,56.0416666666667,8.0566749956131
22185,416,8.95833333333334,56.0416666666667,8.10496168003082
22186,794,9.375,56.0416666666667,7.51417167243958
22187,388,13.125,56.0416666666667,7.53009499568939
22188,811,13.5416666666667,56.0416666666667,7.08547000331879
22189,475,13.9583333333333,56.0416666666667,7.09390834789276
22191,65,21.875,56.0416666666667,6.15739500102997
22193,70,22.7083333333333,56.0416666666667,6.16428333053589
22194,3,23.125,56.0416666666667,6.29664333114624
22195,30,23.5416666666667,56.0416666666667,6.50610666980743
22197,1,24.375,56.0416666666667,6.60000999183655
22198,85,24.7916666666667,56.0416666666667,6.30186831645966
22199,2,25.2083333333333,56.0416666666667,6.13510334129334
22200,36,25.625,56.0416666666667,5.99778832244873
22202,40,26.4583333333333,56.0416666666667,5.77920166816711
22203,78,26.875,56.0416666666667,5.46225333175659
22204,5,27.2916666666667,56.0416666666667,5.32234999542236
22205,22,27.7083333333333,56.0416666666667,5.31837666492462
22207,5,28.5416666666667,56.0416666666667,5.1426133190155
22211,4,30.2083333333333,56.0416666666667,5.08143833389282
22224,1,35.625,56.0416666666667,4.04951164474487
22225,4,36.0416666666667,56.0416666666667,3.9086416557312
22226,1,36.4583333333333,56.0416666666667,3.94615834531784
22227,3,36.875,56.0416666666667,4.24477834024429
22228,4,37.2916666666667,56.0416666666667,4.35457831659317
22229,5,37.7083333333333,56.0416666666667,4.57603167266846
22231,4,38.5416666666667,56.0416666666667,5.00562333564758
22232,1,38.9583333333333,56.0416666666667,4.90821665935516
22233,1,39.375,56.0416666666667,4.56745166664124
22234,3,39.7916666666667,56.0416666666667,4.31690500812531
22235,6,40.2083333333334,56.0416666666667,4.13309667053223
22240,3,42.2916666666667,56.0416666666667,3.78253334636688
22242,2,43.125,56.0416666666667,3.73640168485642
22252,8,47.2916666666667,56.0416666666667,3.34450999403
22256,2,48.9583333333334,56.0416666666667,3.40615999097824
22261,6,51.0416666666667,56.0416666666667,2.92727166538239
22282,1,59.7916666666667,56.0416666666667,1.58488166043758
22284,14,60.625,56.0416666666667,2.18703000001907
22285,4,61.0416666666667,56.0416666666667,2.29223499026299
22290,1,63.125,56.0416666666667,2.41206995983124
22291,1,63.5416666666667,56.0416666666667,2.44327831525803
22295,2,65.2083333333334,56.0416666666667,1.56698333349228
22296,1,65.625,56.0416666666667,1.5737866736412
22299,1,66.875,56.0416666666667,1.42800666213036
22302,2,68.125,56.0416666666667,1.19222164547443
22305,6,69.375,56.0416666666667,1.14950001680851
22318,1,74.7916666666667,56.0416666666667,0.761318351280689
22321,2,76.0416666666667,56.0416666666667,0.564438332080841
22322,2,76.4583333333334,56.0416666666667,0.559195019388199
22323,1,76.875,56.0416666666667,0.530018344783783
22324,1,77.2916666666667,56.0416666666667,0.401548348063231
22337,1,82.7083333333334,56.0416666666667,0.0555166951478769
22338,4,83.125,56.0416666666667,0.214306687163562
22341,2,84.375,56.0416666666667,0.775014987874031
22342,4,84.7916666666667,56.0416666666667,0.776401663255692
22344,7,85.625,56.0416666666667,0.0555183469240864
22345,13,86.0416666666667,56.0416666666667,0.082224998877508
22347,2,86.875,56.0416666666667,0.265400000210106
22351,2,88.5416666666667,56.0416666666667,0.631655005848408
22354,1,89.7916666666667,56.0416666666667,0.480563324671984
22359,1,91.875,56.0416666666667,0.337870011262782
22361,9,92.7083333333334,56.0416666666667,0.505948333646543
22362,1,93.125,56.0416666666667,0.269178333816739
22363,3,93.5416666666667,56.0416666666667,-0.510695001114284
22364,3,93.9583333333334,56.0416666666667,-0.833959995514154
22365,1,94.375,56.0416666666667,-0.634304998095334
22368,1,95.625,56.0416666666667,-0.40810000423876
22399,1,108.541666666667,56.0416666666667,-5.10111000289917
22402,1,109.791666666667,56.0416666666667,-5.38866000547409
22403,2,110.208333333333,56.0416666666667,-5.3193183391571
22404,4,110.625,56.0416666666667,-5.9423616645813
22405,4,111.041666666667,56.0416666666667,-5.9464849817276
22406,1,111.458333333333,56.0416666666667,-5.28271998710632
22428,1,120.625,56.0416666666667,-7.94753500423431
22450,3,129.791666666667,56.0416666666667,-9.6738716594696
22453,2,131.041666666667,56.0416666666667,-10.9000183376312
22472,12,158.541666666667,56.0416666666667,-5.11967833070755
22474,1,159.375,56.0416666666667,-3.07989499738216
22475,29,159.791666666667,56.0416666666667,-1.36410999763012
22619,199,-4.375,55.625,7.99181832962036
22620,166,-3.95833333333331,55.625,7.61723166236877
22621,119,-3.54166666666666,55.625,7.14240333633423
22622,264,-3.125,55.625,6.75699500312805
22623,498,-2.70833333333331,55.625,7.47168999767303
22624,107,-2.29166666666666,55.625,7.68191834030151
22625,126,8.95833333333334,55.625,8.04721167049408
22626,3,21.4583333333333,55.625,6.98008333950043
22627,42,21.875,55.625,6.4360066576004
22629,77,22.7083333333333,55.625,5.95986166629791
22630,57,23.125,55.625,5.94456166687012
22631,104,23.5416666666667,55.625,6.1678933347702
22632,3,23.9583333333333,55.625,6.53134000034332
22633,4,24.375,55.625,6.56749833068848
22634,114,24.7916666666667,55.625,6.20813329257965
22635,12,25.2083333333333,55.625,6.11207498893738
22636,51,25.625,55.625,6.09928332099915
22637,4,26.0416666666667,55.625,5.83055664844513
22638,144,26.4583333333333,55.625,5.65697166957855
22639,37,26.875,55.625,5.51569832878113
22641,20,27.7083333333333,55.625,5.51886497631073
22642,15,28.125,55.625,5.52549167442322
22643,10,28.5416666666667,55.625,5.34601499271393
22644,5,28.9583333333333,55.625,5.21350332489014
22645,34,29.375,55.625,5.22652999210358
22646,11,29.7916666666667,55.625,5.12626831226349
22654,1,33.125,55.625,4.65521999206543
22661,5,36.0416666666667,55.625,4.36993334331512
22662,35,36.4583333333333,55.625,4.41204000816345
22663,4,36.875,55.625,4.59616499328613
22664,16,37.2916666666667,55.625,4.85247333984375
22665,26,37.7083333333333,55.625,5.09887499904633
22666,2,38.125,55.625,5.06911167163849
22667,1,38.5416666666667,55.625,5.25944334087372
22668,3,38.9583333333333,55.625,5.1474733373642
22670,1,39.7916666666667,55.625,4.61228165283203
22682,4,44.7916666666667,55.625,3.79317831773758
22692,5,48.9583333333334,55.625,3.71287500257492
22719,126,60.2083333333334,55.625,1.93854166963696
22720,227,60.625,55.625,2.48234500226975
22721,25,61.0416666666667,55.625,2.57522664880753
22722,5,61.4583333333334,55.625,2.70329832277298
22723,2,61.875,55.625,2.63026998729706
22724,46,62.2916666666667,55.625,2.49317666110992
22725,1,62.7083333333334,55.625,2.39353165788651
22731,1,65.2083333333334,55.625,1.95820333738327
22738,1,68.125,55.625,1.43670667562485
22749,5,72.7083333333334,55.625,1.17482666277885
22750,1,73.125,55.625,1.16348831422329
22753,1,74.375,55.625,0.97679003071785
22754,3,74.7916666666667,55.625,0.867056696987152
22755,1,75.2083333333334,55.625,0.909686672997475
22756,1,75.625,55.625,0.986424983930588
22758,2,76.4583333333334,55.625,0.894281633782387
22762,1,78.125,55.625,0.539711684566736
22771,1,81.875,55.625,0.39544666210413
22774,1,83.125,55.625,0.610911667811871
22775,2,83.5416666666667,55.625,0.767075009024143
22777,2,84.375,55.625,0.875266648316383
22781,1,86.0416666666667,55.625,0.433023347710073
22785,1,87.7083333333334,55.625,0.812715000355244
22788,8,88.9583333333334,55.625,0.549838326068906
22789,1,89.375,55.625,0.368536665741044
22797,2,92.7083333333334,55.625,-0.217684999233608
22798,5,93.125,55.625,-0.670956660416784
22799,4,93.5416666666667,55.625,-1.12247666627169
22801,1,94.375,55.625,-0.921411667728424
22802,1,94.7916666666667,55.625,-0.863213335430622
22834,1,108.125,55.625,-3.72016499948502
22835,7,108.541666666667,55.625,-5.1945283372879
22836,3,108.958333333333,55.625,-4.8874099937439
22838,2,109.791666666667,55.625,-2.75687333564758
22841,1,111.041666666667,55.625,-6.73829333744049
22842,2,111.458333333333,55.625,-6.7003633266449
22910,8,159.375,55.625,-0.842516665017605
22913,3,160.625,55.625,-4.226550004673
23062,542,-4.375,55.2083333333333,7.16670833473206
23063,334,-3.95833333333331,55.2083333333333,7.55166000347137
23064,742,-3.54166666666666,55.2083333333333,7.97301167106628
23065,222,-3.125,55.2083333333333,7.55005000305176
23066,492,-2.70833333333331,55.2083333333333,7.39976000003815
23067,644,-2.29166666666666,55.2083333333333,7.44964000320435
23068,508,-1.875,55.2083333333333,8.07031168403626
23069,157,8.95833333333334,55.2083333333333,8.18531000118256
23070,56,21.875,55.2083333333333,6.98338333911896
23071,1,22.2916666666667,55.2083333333333,6.81559332714081
23072,40,22.7083333333333,55.2083333333333,6.55471833782196
23073,12,23.125,55.2083333333333,6.2632933423996
23074,34,23.5416666666667,55.2083333333333,6.37146500682831
23075,1,23.9583333333333,55.2083333333333,6.56792666835785
23076,8,24.375,55.2083333333333,6.32848834152222
23077,75,24.7916666666667,55.2083333333333,6.00676499271393
23078,14,25.2083333333333,55.2083333333333,5.93813333625794
23079,114,25.625,55.2083333333333,6.02462999858856
23080,17,26.0416666666667,55.2083333333333,5.85478333110809
23081,21,26.4583333333333,55.2083333333333,5.5915666557312
